bin	genpergeo	meanlat
BOLD:AAE5304	7.96382848479354e-06	44.3042538461539
BOLD:AAE5779	0	44.6913461538462
BOLD:AAE5793	0.00355558470097796	53.2430043478261
BOLD:AAE5990	0.00903992865938437	41.9172357142857
BOLD:AAE6136	6.60274532789778e-05	53.4442318181819
BOLD:AAE6597	0	46.7321375
BOLD:AAE6867	7.43922848077776e-05	45.7055
BOLD:AAE7201	0.000277498658450344	50.0438800000001
BOLD:AAE7853	0.000166278075037185	41.49218
BOLD:AAE7901	1.48933591982164e-05	40.940576
BOLD:AAE8371	0.000171333159950136	53.25145
BOLD:AAE8604	0.000296838257537296	55.5948681818182
BOLD:AAE9193	0.000351007786023194	39.8075911764706
BOLD:AAE9280	0.00684956372481341	53.5761694444444
BOLD:AAE9850	0.000579701560173219	58.5289166666667
BOLD:AAE9994	0.000399437799430252	35.0658888888889
BOLD:AAF0093	0.00158233028285369	51.74782
BOLD:AAF0123	0.00257281848942232	59.87195
BOLD:AAF0231	5.9859608169338e-06	51.1557769230769
BOLD:AAF0365	0.000301778120277198	48.7019882352941
BOLD:AAF0714	0.00136679739271077	48.4751875
BOLD:AAF0719	0.0112806312161958	30.982975
BOLD:AAF0785	4.75674086052483e-05	60.20665
BOLD:AAF1097	0.000952041924218828	58.0562857142857
BOLD:AAF1312	6.55822125969912e-06	47.5057043478261
BOLD:ABX8161	1.12344433450895e-05	19.3981958333333
BOLD:ABX8163	6.54145339717649e-05	19.7112018
BOLD:ABX8565	6.91786010761112e-05	20.7121488965518
BOLD:ABX8712	2.12050291824857e-05	20.0793827272727
BOLD:ACE4542	2.03584999303907e-05	20.6311323333333
