bin	genpergeo	meanlat
BOLD:AAC7200	0.100838391363696	58.6791733333333
BOLD:AAC7303	9.49454149091976e-06	43.9245588235294
BOLD:AAC7359	0.0708787750581842	11.02353
BOLD:AAC7396	0.0165242281934771	10.9004952380952
BOLD:AAC7544	0.000383288605314397	-20.5953913043478
BOLD:AAC7563	1.1969694554483e-05	45.723304
BOLD:AAC7569	0.0720146313240053	10.89382
BOLD:AAC7570	9.4497199741822e-05	-22.161
BOLD:AAC7582	0.000158146983284139	-14.8548333333333
BOLD:AAC7584	0.00017518190908389	-18.2987272727273
BOLD:AAC7594	0.000214728673351742	-13.5646923076923
BOLD:AAC7627	0	-12.4336666666667
BOLD:AAC7653	0.00529031742805063	10.99913
BOLD:AAC7655	0	43.904
BOLD:AAC7659	2.7176426380012e-05	-21.4605
BOLD:AAC7691	0.0116879427234366	10.9196967213115
BOLD:AAC7696	0.000825616932607635	11.1107894736842
BOLD:AAC7769	0.000280486150184961	59.3738235294117
BOLD:AAC7770	0.000133538122425507	58.769291262135
BOLD:AAC7784	4.19551082219791e-05	-18.537625
BOLD:AAC7801	0.00562289957868309	10.882875
BOLD:AAC7809	1.35305752161315e-06	22.9100666666667
BOLD:AAC7818	0.000234041306755681	-13.437875
BOLD:AAC7824	0.00030989961722214	45.7532
BOLD:AAC7864	0.00858561163400964	11.0007538461538
BOLD:AAC7876	3.49554666868442e-05	39.7333333333333
BOLD:AAC7882	8.80105960188492e-06	44.7734666666667
BOLD:AAC7907	1.03204193497591e-05	26.5647555555555
BOLD:AAC7955	0.00414702631261145	10.9607416666667
BOLD:AAC8028	0.00580610954379589	-16.401
BOLD:AAC8061	0.00255273010132358	10.9245555555556
BOLD:AAC8068	2.64627019823502e-06	52.6898958333333
BOLD:AAC8088	0.00714638806630515	-23.8362
BOLD:AAC8094	9.84871513713286e-06	47.1355
BOLD:AAC8107	4.05384147701699e-05	48.3122142857143
BOLD:AAC8122	0.000531476509260185	-19.9604736842105
BOLD:AAC8123	2.3168666018617e-05	-21.2354444444444
BOLD:AAC8157	1.25586396542612e-05	-22.7988
BOLD:AAC8191	1.37715547848968e-05	12.1912307692308
BOLD:AAC8215	0.00369471234456853	-14.4358
BOLD:AAC8264	2.62594819308986e-06	44.4229
BOLD:AAC8285	0.0186917444112367	10.928925
BOLD:AAC8293	0.00238981579484263	40.214425
BOLD:AAC8392	0.0938469956948556	10.8415217391304
BOLD:AAC8420	0.0016226955973886	10.8919904761905
BOLD:AAC8469	8.57636710122777e-06	36.1144666666667
BOLD:AAC8498	0.000117448952046203	39.8012
BOLD:AAC8503	2.8346840601754e-06	47.14
BOLD:AAC8533	0.000535189171695084	10.899
BOLD:AAC8570	0.0136921528947027	11.6856666666667
BOLD:AAC8572	3.16556545789821e-05	56.3045379310345
BOLD:AAC8587	0.019226549645604	-19.2828105263157
BOLD:AAC8600	0.00226713350990597	10.9727142857143
BOLD:AAC8715	0.00232849139114062	50.1374230769231
BOLD:AAC8776	0.0010469800184529	10.917625
BOLD:AAC8798	0.026605140481239	64.4653048780488
BOLD:AAC8809	1.54793461356624e-05	55.8450223880597
BOLD:AAC8821	0.014957259973864	55.1360264705883
BOLD:AAC8830	0.0122836565971611	10.84194
BOLD:AAC8837	4.40073415499018e-06	50.9904217391304
BOLD:AAC8851	0.000298582014792996	46.822195
BOLD:AAC8924	0.000649803578209098	10.9139629629629
BOLD:AAC9075	0.00157363944683264	58.4399315789474
BOLD:AAC9130	0.0151080433380099	58.6708833333333
BOLD:AAC9134	0.56099985849426	19.499625
BOLD:AAC9136	2.20412792950789	19.4982
BOLD:AAC9151	3.57885537118628e-06	-18.8519545454545
BOLD:AAC9178	0.00321765579001946	21.1134
BOLD:AAC9209	3.67241048562812e-06	-19.12375
BOLD:AAC9242	1.06584063545758e-06	49.18675
BOLD:AAC9244	8.62397761223536e-05	50.5681399999998
BOLD:AAC9245	1.264827425778e-05	44.959992899412
BOLD:AAC9246	0	46.08328
BOLD:AAC9247	0.00149065522173484	55.0336631578948
BOLD:AAC9277	0.0336063502983087	10.9643846153846
BOLD:AAC9314	7.47302443615831e-05	-12.991
BOLD:AAC9419	0.00701559340040144	10.9864285714286
BOLD:AAC9461	3.04528087047834e-06	46.9372888888889
BOLD:AAC9466	0	-18.2646666666667
BOLD:AAC9472	0.000145184014678379	-22.2758571428571
BOLD:AAC9479	0	-15.208
BOLD:AAC9499	0.000181961952772089	-18.155
BOLD:AAC9500	0.000430798672485086	-13.088
BOLD:AAC9511	0.00897646008618008	10.8629
BOLD:AAC9512	0.0114059732557313	10.8512857142857
BOLD:AAC9521	0.000113961629127775	35.0776666666667
BOLD:AAC9523	0.000349720963604053	50.6435105263158
BOLD:AAC9533	0.0192817798144351	58.2304296296297
BOLD:AAC9538	0.000900843377020302	46.0872149999999
BOLD:AAC9547	0.00110659990465228	10.6884
BOLD:AAC9550	5.21723073545698e-05	51.98946
BOLD:AAC9585	0.00926509044353752	10.9266222222222
BOLD:AAC9639	9.35333374765245e-05	10.9192
BOLD:AAC9659	0.00433892422563536	18.5594285714286
BOLD:AAC9679	6.23946478849392e-05	10.8720714285714
BOLD:AAC9684	0.00166657407287694	10.9156375
BOLD:AAC9784	1.73527833310474e-05	46.3231833333333
BOLD:AAC9790	0.0152310634910794	10.9675833333333
BOLD:AAC9823	1.05649803791099e-05	9.34804285714286
BOLD:AAC9834	4.79027031993498e-05	-17.4896666666667
BOLD:AAC9840	0.000293184947672757	10.9298666666667
BOLD:AAC9959	7.23806356756829e-06	49.46
BOLD:AAC9974	0.00050186280568403	33.66078
BOLD:AAC9989	0.00082107865130638	10.88954
BOLD:AAD0025	2.11840274851131e-05	10.91235
BOLD:AAD0056	0.00036328918501886	-12.220625
BOLD:AAD0079	0.000515013457628417	57.726104
BOLD:AAD0123	0.00506849687128884	10.9262222222222
BOLD:AAD0134	2.42708897097063e-05	52.3982166666667
BOLD:AAD0178	0.000185344590945582	-16.4668627906977
BOLD:AAD0179	0.0370926962547406	57.3040384615385
BOLD:AAD0197	7.17114088767373e-05	-21.41119
BOLD:AAD0207	6.50576292958362e-05	10.8973875
BOLD:AAD0209	0	10.994875
BOLD:AAD0217	0	43.47185
BOLD:AAD0218	1.15876684826487e-05	45.2420777777778
BOLD:AAD0219	0.00347459562331631	57.0351239999999
BOLD:AAD0245	0.00900481951236197	54.6704399999999
BOLD:AAD0288	0.00105066423928199	47.0388375
BOLD:AAD0302	2.22872385732888e-05	47.14094
BOLD:AAD0303	3.16356324386632e-05	48.34825
BOLD:AAD0313	1.3251188793662e-05	42.617375
BOLD:AAD0318	1.85345591240297e-06	51.4434875
BOLD:AAD0319	1.02749207183963e-05	52.2744111111111
BOLD:AAD0325	0.000275426954581404	10.8541666666667
BOLD:AAD0329	0.000129209647492173	53.4915500000001
BOLD:AAD0330	0	51.04518
BOLD:AAD0331	0.000115541092457772	50.1806529411766
BOLD:AAD0332	3.18048194881927e-06	51.7939599999999
BOLD:AAD0339	1.10166787347789e-06	49.1536428571429
BOLD:AAD0378	0.000191780404177728	61.2907428571429
BOLD:AAD0379	3.81945871546781e-06	62.6597
BOLD:AAD0432	0.00432648735185873	10.924
BOLD:AAD0470	0.000572488040159088	10.90221875
BOLD:AAD0582	2.50063976154371e-05	44.81594
BOLD:AAD0611	4.05116315648489e-05	38.5055
BOLD:AAD0694	0.0135107784383875	-15.7276
BOLD:AAD0755	0	-18.8433
BOLD:AAD0767	0.00106353200004467	10.948
BOLD:AAD0791	3.47434442890451e-05	-20.7702222222222
BOLD:AAD0800	0.00098975971589509	-21.9634444444444
BOLD:AAD0805	6.83619493750992e-05	-18.754
BOLD:AAD0814	0	-12.328
BOLD:AAD0819	3.42000937906833e-06	31.2156666666667
BOLD:AAD0827	3.66051006128019e-05	27.931
BOLD:AAD0828	0.0035892660347219	32.8113636363636
BOLD:AAD0829	0.00485588338341142	48.9264523809524
BOLD:AAD0847	0.00168954073798181	10.8726333333334
BOLD:AAD0848	0.000464651730330075	11.0287333333333
BOLD:AAD0852	0.0249955720973709	10.9326538461538
BOLD:AAD0873	3.29880535554313e-05	9.07143166666667
BOLD:AAD0970	0.00405877417776506	55.7322628571429
BOLD:AAD1033	0.000227989172204017	38.901375
BOLD:AAD1058	0.00257346410957624	-23.4228
BOLD:AAD1065	0.0179748419388623	58.7008
BOLD:AAD1075	2.87184288918814e-05	50.3481714285714
BOLD:AAD1123	0.17606457295785	10.9543517241379
BOLD:AAD1331	0.00922266802747059	10.9222
BOLD:AAD1401	5.28568654181302e-06	37.69193
BOLD:AAD1413	0.00193939409575799	10.8922111111111
BOLD:AAD1415	0.0562013423237058	10.9106083333333
BOLD:AAD1416	0.0137264955348438	10.9513705882353
BOLD:AAD1469	0.000424096965845799	10.8404
BOLD:AAD1528	0.000674386857128223	43.9394571428571
BOLD:AAD1546	0	52.08695
BOLD:AAD1549	0.00541061862265243	10.895
BOLD:AAD1565	0.00106423447257074	11.04905
BOLD:AAD1580	1.7396876324412e-05	31.2454166666667
BOLD:AAD1591	0.00171393617969221	10.8224285714286
BOLD:AAD1614	0.147069083248801	10.9312833333333
BOLD:AAD1624	0.00232944713697761	10.8634285714286
BOLD:AAD1680	0.036568754979612	57.3810826086956
BOLD:AAD1724	0.000946489069885394	10.9077142857143
BOLD:AAD1798	0.000445002389038486	10.89288
BOLD:AAD1799	0.000311557831973845	10.9634833333333
BOLD:AAD1863	0.000162561497555821	39.0182857142857
BOLD:AAD1871	0.000150452751527552	49.1621
BOLD:AAD1879	0.00144489832765552	56.6717055555551
BOLD:AAD1900	0.000201992320369231	51.184925
BOLD:AAD1905	5.37984438215742e-06	42.3391666666667
BOLD:AAD1908	0.000121776070771693	-25.584
BOLD:AAD1911	5.81664863535777e-05	-19.6446666666667
BOLD:AAD1916	3.0667100933346e-05	-13.403
BOLD:AAD1926	0.000661821633153435	56.8297599999992
BOLD:AAD1927	0.0149571748777741	42.5878478260869
BOLD:AAD1929	0.00085075010021275	43.4325981818181
BOLD:AAD1937	4.35670217286127e-05	-24.8631111111111
BOLD:AAD1970	6.37480594251644e-05	-24.5633333333333
BOLD:AAD1994	0.000189832747141767	10.9210428571429
BOLD:AAD2004	5.21780588966439e-05	50.8965
BOLD:AAD2015	1.62012979616811e-06	51.8572857142857
BOLD:AAD2023	2.42358960614611e-05	-16.9805714285714
BOLD:AAD2033	0	11.026075
BOLD:AAD2039	1.72432153680383e-05	49.3593142857143
BOLD:AAD2074	1.02714505038827e-05	44.35675
BOLD:AAD2124	0	45.3184285714286
BOLD:AAD2163	6.73511627526894e-05	19.6778142857143
BOLD:AAD2199	0.000192670302657669	-15.4228571428571
BOLD:AAD2236	0.000458007645597604	10.91498
BOLD:AAD2262	0.0136331523608662	10.9004833333333
BOLD:AAD2294	0.0212489980912518	25.1975428571429
BOLD:AAD2295	0.00156807049418742	25.47972
BOLD:AAD2306	1.23838637753889e-05	47.5396
BOLD:AAD2320	0.364747757427209	10.8963684210526
BOLD:AAD2341	0	10.9673166666667
BOLD:AAD2343	0.00056867623185836	10.8529
BOLD:AAD2356	0.010562436605761	58.4867499999999
BOLD:AAD2366	8.2318941412448e-05	-4.88307142857143
BOLD:AAD2372	0	10.928875
BOLD:AAD2383	1.89783004085626e-05	53.8954285714286
BOLD:AAD2384	6.52414699237327e-06	49.029724242424
BOLD:AAD2410	0	10.9525
BOLD:AAD2432	0.00109514906889115	10.9444615384615
BOLD:AAD2472	4.50047957355677e-05	50.69688
BOLD:AAD2530	5.96281809614171e-06	55.30893
BOLD:AAD2551	3.00235944109219e-06	49.6352
BOLD:AAD2560	8.26760574379076e-06	19.07375
BOLD:AAD2561	0.00484313584812798	11.47035
BOLD:AAD2566	0	47.6327777777778
BOLD:AAD2674	3.54153701894727e-05	50.260125
BOLD:AAD2685	6.34778543375386e-05	-24.9357777777778
BOLD:AAD2703	0.000199070043019984	11.0083333333333
BOLD:AAD2725	0.000140846167904092	10.940625
BOLD:AAD2767	2.04853810602919e-06	46.118
BOLD:AAD2785	2.97138343778828e-05	-13.176
BOLD:AAD2907	0.000132036507585215	-23.68
BOLD:AAD2967	0.0485613697998941	49.31795
BOLD:AAD3047	0.000104351310148747	15.55453
BOLD:AAD3078	0.00451869454513174	10.9175714285714
BOLD:AAD3081	0.00316245659471244	10.89
BOLD:AAD3086	4.15274336874477e-06	51.2754181818182
BOLD:AAD3089	0.000101611214468721	49.1171038961039
BOLD:AAD3092	0.000286507385264867	-16.708625
BOLD:AAD3118	1.07650976085027e-05	47.369297368421
BOLD:AAD3126	0.000545683226172313	-18.5016
BOLD:AAD3166	0.00284866621616661	10.9482222222222
BOLD:AAD3209	0.00130182179483802	53.2680576388889
BOLD:AAD3213	2.40309152989761e-06	47.368
BOLD:AAD3235	3.04504805264725e-05	-5.24457142857143
BOLD:AAD3298	8.22918896816847e-05	33.88163
BOLD:AAD3323	0.000111253084892186	19.592
BOLD:AAD3324	8.69124613106184e-05	19.7169
BOLD:AAD3363	2.44070742036462e-05	-19.4182857142857
BOLD:AAD3375	2.844906756947e-05	-6.66278
BOLD:AAD3376	8.966502455934e-05	-3.24570142857143
BOLD:AAD3471	0.00108991414502621	46.5025945945946
BOLD:AAD3530	0.0153375141142253	48.1696545454545
BOLD:AAD3535	0.000187561746367854	37.7429
BOLD:AAD3554	0.00026674612539993	50.3597363636364
BOLD:AAD3623	0.000280559621615972	10.9768285714286
BOLD:AAD3624	0.0405902652652195	10.8439272727273
BOLD:AAD3798	0.00113578814168922	49.4306
BOLD:AAD3826	3.21796951027985e-05	38.166
BOLD:AAD3898	1.96780071342976e-05	44.142175
BOLD:AAD3915	0.0100962376053199	57.5391827586209
BOLD:AAD3922	2.19585237539484e-05	-21.2926666666667
BOLD:AAD3963	0.0188801275405753	32.083375
BOLD:AAD3978	0.000353514432423274	10.9407222222222
BOLD:AAD4051	5.31437950195674e-06	51.6275923076923
BOLD:AAD4056	0.000663315555902253	10.8703333333333
BOLD:AAD4083	0.00111452950038938	51.6921428571428
BOLD:AAD4112	3.26483357739122e-06	50.2544
BOLD:AAD4136	0.0130418552069346	10.9225
BOLD:AAD4157	9.06765035355045e-05	47.5187214285714
BOLD:AAD4163	5.92759533144555e-05	46.8262444444444
BOLD:AAD4169	0.00012690580343772	49.9055499999999
BOLD:AAD4184	0.000474999940089109	-18.500875
BOLD:AAD4214	4.3257395607013e-05	35.1000944444444
BOLD:AAD4248	5.14129564064546e-05	-13.15075
BOLD:AAD4257	0.000119532467251418	-21.029
BOLD:AAD4277	6.03794577004553e-05	-19.2398571428571
BOLD:AAD4285	0	11.0356857142857
BOLD:AAD4306	0.00423792287786721	44.4486000000001
BOLD:AAD4330	0.000136708505337901	-21.7214166666667
BOLD:AAD4335	2.04560166847389e-05	-16.6648571428571
BOLD:AAD4396	0.00028289811704774	57.9548888888889
BOLD:AAD4429	0.000311289728483097	36.8030260869566
BOLD:AAD4431	0.00380931111340411	35.50811
BOLD:AAD4432	0.0181510621878769	42.7858097222221
BOLD:AAD4457	7.78366351824166e-07	38.97744
BOLD:AAD4459	6.31746764136844e-05	-17.2691111111111
BOLD:AAD4463	0.000224769962454097	-28.689825
BOLD:AAD4519	6.39540313209309e-05	-20.8902
BOLD:AAD4528	0.0280493676266775	63.264948275862
BOLD:AAD4555	0.00138749582694775	10.8848428571429
BOLD:AAD4573	3.58944182966455e-05	51.0779666666666
BOLD:AAD4574	0.000310371329223855	10.8812857142857
BOLD:AAD4617	0.000198102840758695	-16.4014
BOLD:AAD4635	0.00011808760307005	37.0333333333333
BOLD:AAD4646	0.0302105191997719	10.92833
BOLD:AAD4683	7.74074614503307e-06	37.6368
BOLD:AAD4687	4.81777177391684e-06	15.186175
BOLD:AAD4729	0.0214557821044434	58.6316
BOLD:AAD4735	2.48171411534298e-06	53.3687
BOLD:AAD4756	5.18576325245142e-07	52.411375
BOLD:AAD4789	0.00327594749347407	51.5046727272728
BOLD:AAD4793	0.00050583053144321	-16.5046
BOLD:AAD4795	8.47190130193538e-07	47.1095666666667
BOLD:AAD4841	0.000137292771183578	-13.0152
BOLD:AAD4941	5.13342207002403e-06	57.9531636363636
BOLD:AAD4959	4.08098087390696e-05	53.3557487179487
BOLD:AAD4977	0.00131190423194166	43.1968405405404
BOLD:AAD4982	0.0129625685422632	10.9386428571429
BOLD:AAD4996	0.000495779291199643	42.3667419354838
BOLD:AAD5078	4.29440150322239e-06	36.1196
BOLD:AAD5080	0.00625065694807757	-35.9953333333333
BOLD:AAD5082	0.00742147309328227	-32.4790777777778
BOLD:AAD5094	0.0171380806295032	10.921875
BOLD:AAD5105	0.000890892129743384	10.9303333333333
BOLD:AAD5192	0.000115288321767892	47.1344783673498
BOLD:AAD5193	0.00168842815658245	46.9730456310688
BOLD:AAD5194	0.000193955391118412	45.4179521126809
BOLD:AAD5195	7.62121421157083e-07	45.3804733333333
BOLD:AAD5198	2.84752348707833e-06	47.82705
BOLD:AAD5225	0	46.3386
BOLD:AAD5232	3.48222304959126e-05	49.0206535714287
BOLD:AAD5239	0.00162575154186109	56.4701818181818
BOLD:AAD5279	0.00111337434638232	10.912
BOLD:AAD5298	6.65651808830224e-05	13.0816923076923
BOLD:AAD5318	0.000381003854592601	51.7773195945946
BOLD:AAD5414	1.08645052762755e-06	52.36977
BOLD:AAD5530	1.46209583661702e-05	35.8859
BOLD:AAD5542	0.00270182815546464	10.9375
BOLD:AAD5590	0.0030582764113072	10.8418
BOLD:AAD5593	0.00508220426311429	42.5838551724138
BOLD:AAD5653	2.07977807444766e-06	10.0058366666667
BOLD:AAD5661	1.46872337190492e-05	51.1670666666667
BOLD:AAD5666	0.00109931522276389	58.7092625
BOLD:AAD5708	0.000825236278400017	-17.9028333333333
BOLD:AAD5719	0.000548478426863031	10.9642
BOLD:AAD5749	1.38266788825658e-05	43.5292857142857
BOLD:AAD5850	8.74418249416008e-05	-15.5768571428571
BOLD:AAD5867	0.00790669168754708	10.8766153846154
BOLD:AAD5869	0.000932075356296975	52.3893184210526
BOLD:AAD5960	0.00260862725277117	10.9042142857143
BOLD:AAD5971	0.0197620254659409	10.7901666666667
BOLD:AAD5984	0.00218160733438933	10.9231444444444
BOLD:AAD6019	0.00922260585483463	57.2298181818182
BOLD:AAD6035	0.0132001089650105	58.7257692307693
BOLD:AAD6038	0.0756451638397397	10.933
BOLD:AAD6124	5.04430528316725e-06	46.2401571428571
BOLD:AAD6157	0.000142865365116159	47.1680857142857
BOLD:AAD6183	9.47864264115322e-05	10.9422105263158
BOLD:AAD6202	1.19233523318182e-05	10.915875
BOLD:AAD6221	0.000285479064910149	57.891
BOLD:AAD6282	9.74203697559856e-05	51.4350466666666
BOLD:AAD6366	1.03952773323743e-06	41.3095571428571
BOLD:AAD6367	3.4133081520211e-06	37.4937444444444
BOLD:AAD6406	0.000225935855180253	10.935
BOLD:AAD6445	0.000249727551218961	39.855113636363
BOLD:AAD6449	0	-14.0308
BOLD:AAD6478	0.00189461894862116	10.7883333333333
BOLD:AAD6505	0.00963017119669885	10.9436333333333
BOLD:AAD6522	0.00140333253526598	11.0060833333333
BOLD:AAD6534	0.00341703514568089	10.9704666666667
BOLD:AAD6535	0	10.90536
BOLD:AAD6536	0.0322020795036247	58.7199
BOLD:AAD6546	2.63599522876749e-05	11.5335
BOLD:AAD6562	0.0659546119058457	10.8394166666667
BOLD:AAD6565	0.0170841160333098	58.4832642857143
BOLD:AAD6570	0.0244446081307564	10.448845
BOLD:AAD6608	0.000535440420543959	10.9266571428571
BOLD:AAD6613	4.96499886451736e-05	41.2508714285714
BOLD:AAD6629	9.61565427975548e-06	44.9474857142857
BOLD:AAD6658	0.00174512890375343	31.9016
BOLD:AAD6737	0.015931675415485	10.9506714285714
BOLD:AAD6751	0.000274037555773061	10.9957629629629
BOLD:AAD6802	0.0127591537825967	49.8337970588232
BOLD:AAD6845	0.80923582455463	58.6697333333333
BOLD:AAD6849	0.00818296355510812	18.4206125
BOLD:AAD6862	2.46389957829427e-05	10.98185
BOLD:AAD6874	5.55058488324697e-05	44.647
BOLD:AAD6883	0.0107060570640463	10.9375
BOLD:AAD6970	0.020086001139295	56.73382
BOLD:AAD6988	0	10.9075714285714
BOLD:AAD7000	2.29006082930332e-06	-13.6370909090909
BOLD:AAD7059	7.94201644068841e-05	-17.8734
BOLD:AAD7063	4.77995023939738e-05	-15.722375
BOLD:AAD7086	0.00232550265781575	58.6880347826087
BOLD:AAD7090	0.000446090980339963	10.8078333333333
BOLD:AAD7163	0.000162814884856403	57.5452382352942
BOLD:AAD7175	0.00254087293353357	10.92626
BOLD:AAD7209	0.00218537816536264	47.0974357142857
BOLD:AAD7258	0.00401002363434224	30.7812727272727
BOLD:AAD7259	8.53103346944582e-05	34.2204571428571
BOLD:AAD7260	0.000308468474341377	34.9094555555555
BOLD:AAD7299	0.00409821572001856	10.9325701754388
BOLD:AAD7313	3.28127966523191e-05	-17.0008
BOLD:AAD7334	0	10.9835142857143
BOLD:AAD7375	1.29218170741817e-05	42.9940066666667
BOLD:AAD7396	1.8126718657049e-05	49.4335875
BOLD:AAD7401	2.62967017969185e-06	48.95508
BOLD:AAD7423	0.000698445218887262	48.8502
BOLD:AAD7425	4.72178931191437e-05	57.40561
BOLD:AAD7467	0.00740258682039349	58.2255000000001
BOLD:AAD7490	4.50212573789386e-05	36.1675066666667
BOLD:AAD7584	0.00273833368221911	55.86243125
BOLD:AAD7652	3.61065362583072e-06	38.2044
BOLD:AAD7687	6.22162180429809e-05	47.7229266666667
BOLD:AAD7708	0.000508788175424789	33.6667285714286
BOLD:AAD7740	0.000266496681569472	19.5816307692308
BOLD:AAD7744	1.04474703735212e-05	19.761
BOLD:AAD7803	0	48.6121666666667
BOLD:AAD7808	0.000171414748795663	10.88254
BOLD:AAD7810	0.000262544936420906	10.8862625
BOLD:AAD7842	0	-15.647
BOLD:AAD7858	4.44749679064459e-05	35.06445
BOLD:AAD7888	2.91149959117642e-06	50.5513571428571
BOLD:AAD7890	6.43847898905671e-05	50.07182
BOLD:AAD7942	0.000293989368254925	10.9219545454546
BOLD:AAD7963	3.59183452900765e-05	45.3434545454546
BOLD:AAD8008	5.34336784715461e-06	41.69616
BOLD:AAD8013	0.00885601449687226	46.0265285714286
BOLD:AAD8040	0.000433123848984342	46.7084648648649
BOLD:AAD8052	0.00260631233411598	56.9945333333333
BOLD:AAD8184	4.17436170752393e-06	50.36575
BOLD:AAD8221	0.00011941913038834	49.0446
BOLD:AAD8242	0.000119355990496991	59.9588723404256
BOLD:AAD8243	1.47212595020126e-05	46.1176
BOLD:AAD8265	0.00126581264802568	-21.3281818181818
BOLD:AAD8417	9.58567321570241e-06	41.7850777777778
BOLD:AAD8457	0.00113836224835166	46.1498545454545
BOLD:AAD8523	0.000807712727488073	49.44036
BOLD:AAD8688	0.000689330679737018	48.9502567999996
BOLD:AAD8757	0.000617838048049365	34.1744
BOLD:AAD8804	0.000623258956351821	-11.783
BOLD:AAD8806	0.0013047911343121	45.7480800000001
BOLD:AAD8815	1.31006766764281e-05	54.291
BOLD:AAD8821	1.99359036337059e-05	48.6212785714286
BOLD:AAD8842	0.00154123065498311	10.8582666666667
BOLD:AAD8844	4.9348221291217e-05	45.1978846153846
BOLD:AAD8868	3.02355927668545e-05	36.554
BOLD:AAD8891	1.26316686945016e-05	50.55999
BOLD:AAD8952	0.000945055734253172	10.92734375
BOLD:AAD8964	3.08355700306921e-05	48.9829666666667
BOLD:AAD8970	3.84637523384543e-05	60.771
BOLD:AAD8974	0.00501675295075405	60.8314
BOLD:AAD8981	0.000518458581445026	46.9296166666667
BOLD:AAD8992	0.000117750115538116	47.0761679999999
BOLD:AAD8993	4.00178011664044e-05	45.715976923077
BOLD:AAD9088	0.00127151214756601	-12.221
BOLD:AAD9125	0.000242648887143465	-17.531
BOLD:AAD9226	0.0002955228585267	-20.95072
BOLD:AAD9244	0.000195680973344709	-16.7719375
BOLD:AAD9254	0.000235590299013305	20.7376
BOLD:AAD9268	0.000159438057646747	42.6868
BOLD:AAD9282	1.32328178980269e-05	40.21574
BOLD:AAD9298	0.00732293154425988	49.8591444444445
BOLD:AAD9302	3.00606434478692e-05	-18.4133333333333
BOLD:AAD9308	2.41372163112357e-05	48.2941250000001
BOLD:AAD9314	0.000208930723463079	19.36
BOLD:AAD9315	1.12175768298953e-05	49.1973333333333
BOLD:AAD9316	4.75045586657014e-05	48.7296888888889
BOLD:AAD9317	0	52.5625333333333
BOLD:AAD9325	0.000645753702221703	31.1777
BOLD:AAD9335	1.3009790260436e-05	50.1475384615384
BOLD:AAD9345	0.0104530363965889	53.10845
BOLD:AAD9346	0.00265369303889464	50.4842916666667
BOLD:AAD9427	0.0549631980321512	49.1187583333333
BOLD:AAD9435	6.07572426947438e-05	33.2983
BOLD:AAD9441	0.000402429586281958	44.6010266666667
BOLD:AAD9512	2.68747634600417e-06	33.5385428571429
BOLD:AAD9596	0.000536028740693182	10.881
BOLD:AAD9684	0.00604002267270844	16.5123833333333
BOLD:AAD9699	0.0176068038511773	10.843915
BOLD:AAD9754	0.000163970806467958	11.0444729729729
BOLD:AAD9762	0.00374790843715067	10.967175
BOLD:AAD9792	0.000119097976861632	33.632975
BOLD:AAD9824	0	49.30232
BOLD:AAD9831	0.0069883223384877	10.9019545454545
BOLD:AAD9835	0.00106738221867593	10.8966923076923
BOLD:AAD9869	4.78919956941184e-07	44.3755555555556
BOLD:AAD9939	5.44402459606889e-05	54.4621666666667
BOLD:AAD9992	4.74543305554936e-05	35.1051857142857
BOLD:AAE0020	3.12975361935667e-06	52.1617166666667
BOLD:AAE0048	2.89696460241587e-05	50.9759272727273
BOLD:AAE0060	0.00186142196100349	10.9124615384615
BOLD:AAE0181	0.00118135721304052	10.9083823529411
BOLD:AAE0227	0	51.0278571428571
BOLD:AAE0242	0.00785175730763078	45.0795198019793
BOLD:AAE0315	0.00429762217626946	38.7665714285714
BOLD:AAE0316	0.000452113508786981	37.3195307692308
BOLD:AAE0327	1.51749765056691e-06	44.9964933333333
BOLD:AAE0349	0.0566605484344633	44.9867
BOLD:AAE0368	0.00922878041380396	59.9253076923078
BOLD:AAE0406	0.00146420533731143	48.9811308270714
BOLD:AAE0415	1.14442833071206e-05	53.7681
BOLD:AAE0419	0.0809023170423476	53.0970553191489
BOLD:AAE0423	0.000355595936337159	34.0234166666667
BOLD:AAE0424	4.1289602004449e-05	30.3623125
BOLD:AAE0431	0.000245697735631951	45.7735
BOLD:AAE0476	0	35.4000833333333
BOLD:AAE0508	0.000413124465413006	11.005
BOLD:AAE0594	0.00147537220681427	32.60725
BOLD:AAE0602	0.000302407624177585	31.7649276595745
BOLD:AAE0621	3.75635954941589e-05	-20.92375
BOLD:AAE0635	0	43.2844444444444
BOLD:AAE0732	0.000754157818021303	19.518
BOLD:AAE0747	0.000701408494089837	-17.314375
BOLD:AAE0922	0.00284439892958619	11.1822333333333
BOLD:AAE0942	0.00618974324674445	55.8311307692307
BOLD:AAE0947	0.0301183058339129	52.9342903225807
BOLD:AAE1002	3.59331502272459e-05	42.0873
BOLD:AAE1111	9.96053395057309e-06	49.9156666666667
BOLD:AAE1129	8.74003334773172e-06	49.8028714285714
BOLD:AAE1153	0.000914782913546259	49.0774
BOLD:AAE1160	0	48.0719090909091
BOLD:AAE1166	9.6164309296349e-06	46.3540222222222
BOLD:AAE1171	0.000122079137331639	19.2576
BOLD:AAE1182	5.561736474217e-05	19.4592
BOLD:AAE1200	5.93018361424332e-05	47.284
BOLD:AAE1203	0.000113558592284468	22.09
BOLD:AAE1246	0.000135401301281227	19.3466
BOLD:AAE1329	0.00186832467537853	10.9298571428572
BOLD:AAE1331	0.000737361680567624	-17.5358333333333
BOLD:AAE1342	7.68732604279291e-06	15.5833571428571
